报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-77.567,-104.005,-52.402,-100.897,-26.371,-15.435,-1.472,-4.639
投资活动之现金流入净额,-1.139,-2.28,-16.187,-25.508,-11.985,-28.174,0.005,0.534
融资活动之现金流入净额,147.746,108.406,60.985,141.684,40.195,42.801,2.2,1.818
现金及现金等价物增加,69.04,2.121,-7.604,15.279,1.839,-0.808,0.733,-2.287
会计年初之现金及现金等价物,19.189,15.943,15.943,0.657,0.657,1.462,1.462,3.757
会计年终之现金及现金等价物,86.328,19.189,8.664,15.943,2.501,0.657,2.196,1.462
外汇兑换率变动之影响,-1.901,1.125,0.325,0.007,0.005,0.003,0.001,-0.008
购置固定资产款项,-0.56,-0.594,-0.382,-14.331,-0.615,-0.292,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
