报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,11.039,62.662,16.268,-39.976,-27.4,34.297,79.756,112.53
投资活动之现金流入净额,361.255,-95.325,-36.712,110.423,35.892,-33.644,-37.606,56.605
融资活动之现金流入净额,-42.505,-4.295,2.356,1.413,-15.427,-8.447,-58.438,-122.205
现金及现金等价物增加,329.789,-36.958,-18.088,71.86,-6.935,-7.794,-16.288,46.93
会计年初之现金及现金等价物,85.23,128.423,128.423,58.073,58.073,65.762,65.762,16.64
会计年终之现金及现金等价物,418.948,85.23,110.731,128.423,50.478,58.073,47.458,65.762
外汇兑换率变动之影响,3.929,-6.235,0.396,-1.51,-0.66,0.105,-2.016,2.192
购置固定资产款项,-20.82,-49.37,-23.547,-48.648,-24.392,-31.764,-18.463,-86.582
币种,港币,港币,港币,港币,港币,港币,港币,港币
