报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-97.335,99.761,46.642,62.059,21.651,126.294,2.093,114.541
投资活动之现金流入净额,-76.853,-82.202,-64.655,-50.447,-42.054,-40.973,-45.91,-150.961
融资活动之现金流入净额,32.569,55.274,145.35,41.938,23.268,-99.845,9.784,-21.117
现金及现金等价物增加,-141.619,72.833,127.337,53.55,2.865,-14.524,-34.033,-57.537
会计年初之现金及现金等价物,289.018,207.95,211.513,156.746,170.715,173.241,258.412,221.101
会计年终之现金及现金等价物,158.605,275.842,339.2,207.95,173.395,156.746,223.571,173.241
外汇兑换率变动之影响,11.206,-4.941,0.35,-2.346,-0.185,-1.971,-0.808,9.677
购置固定资产款项,-76.862,-72.823,-64.766,-49.555,-42.125,-104.448,-48.451,-136.694
币种,港币,港币,港币,港币,港币,港币,港币,港币
