报告期,2017-08-31,2017-02-28,2016-08-31,2016-02-29,2015-08-31,2015-02-28,2014-08-31,2014-02-28
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-69.114,-82.591,-75.586,-57.339,-77.448,-60.75,-89.877,-99.106
投资活动之现金流入净额,35.225,26.503,5.719,299.227,149.703,-211.114,-223.158,-83.968
融资活动之现金流入净额,27.312,44.138,71.256,-279.552,-41.491,125.941,178.247,188.82
现金及现金等价物增加,-6.577,-11.95,1.389,-37.664,30.764,-145.923,-134.788,5.746
会计年初之现金及现金等价物,30.962,42.912,42.912,80.576,80.576,226.499,226.499,220.753
会计年终之现金及现金等价物,24.385,30.962,44.301,42.912,111.34,80.576,91.711,226.499
外汇兑换率变动之影响,--,--,--,--,--,--,--,--
购置固定资产款项,-0.435,-2.187,-0.911,-6.767,-6.026,-5.11,-0.768,-53.333
币种,港币,港币,港币,港币,港币,港币,港币,港币
