报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,424,1278,1079,256,28,89,-119,-3233
投资活动之现金流入净额,-2584,-528,-46,-655,-62,-515,-354,-1135
融资活动之现金流入净额,2081,1769,-392,-497,-665,1042,797,2649
现金及现金等价物增加,-79,2520,640,-895,-698,616,324,-1720
会计年初之现金及现金等价物,4616,2155,2155,3125,3125,2536,2536,4234
会计年终之现金及现金等价物,4618,4616,2785,2155,2423,3125,2837,2536
外汇兑换率变动之影响,82,-59,-10,-75,-3,-26,-23,21
购置固定资产款项,-2554,-425,-156,-1051,-327,-326,-171,-1194
币种,港币,港币,港币,港币,港币,港币,港币,港币
