报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,3427.87314,17379.433,11757.325348,7095.87,3057.737702,15085.545,10804.119412,6962.644
除税前盈利/(亏损),-611.552363,332.468,65.859697,-255.435,-506.237258,-11807.355,-9045.037583,-8364.057
税项,-32.435768,-261.257,-184.44426,-94.931,-26.960212,347.899,-43.495747,-35.473
除税后盈利/(亏损),-643.988131,71.211,-118.584563,-350.366,-533.19747,-11459.456,-9088.53333,-8399.53
少数股东权益,7.146454,38.144,27.777239,19.147,11.578392,-3.27,3.202679,3.65
股东应占盈利/(亏损),-651.134585,33.067,-146.361802,-369.513,-544.775862,-11456.186,-9091.736009,-8403.18
股息,,286.296,,,,238.58,,
除税及股息后盈利/(亏损),-651.134585,-253.229,-146.361802,-369.513,-544.775862,-11694.766,-9091.736009,-8403.18
基本每股盈利(仙),-14.000000,0.690000,-3.000000,-7.740000,-11.000000,-240.090000,-191.000000,-176.110000
摊薄每股盈利(仙),--,--,--,--,--,--,--,--
每股股息(仙),--,6.000000,--,--,--,5.000000,--,--
销售成本,-3690.598211,-3064.065,-10605.776783,-1186.885,-3210.831306,-4116.437,-11647.71184,-1685.102
折旧,--,-4468.117,--,-2257.973,--,-4520.118,--,-2217.294
销售及分销费用,-2.738491,--,-16.790328,-897.053,-2.553263,--,-12.765591,-917.863
一般及行政费用,-151.393315,--,-386.146699,--,-118.953407,--,-358.465695,--
利息费用/融资成本,-509.504545,-1100.941,-1044.99909,-579.424,-294.144071,-1047.667,-676.333756,-469.386
毛利,-262.725071,14315.368,1151.548565,5908.985,-153.093604,10969.108,-881.652549,5277.542
经营盈利,-637.704224,1427.516,-23.934635,237.527,-518.086785,-11367.699,-9054.388327,-8141.639
应占联营公司盈利,--,--,--,--,7.233088,--,31.456409,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
