报告期,2018-03-31,2017-12-31,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30
报表类型,一季报,年报,中报,一季报,年报,中报,年报,中报
营业额,39805.881671099996,134158.541,66737.077,36418.469549919995,116198.983,49038.815,84111.526,36522.319
除税前盈利/(亏损),5754.36620262,17036.363,7881.657,4710.52795404,15269.091,5753.829,8320.657,4337.897
税项,-1684.08940901,-6038.062,-2833.712,-1356.2847272000001,-3732.936,-1333.568,-1998.648,-847.127
除税后盈利/(亏损),4070.27679361,10998.301,5047.945,3354.2432268400003,11536.155,4420.261,6322.009,3490.77
少数股东权益,2474.88070858,8745.488,4062.244,1996.57090707,5169.225,2008.968,3003.408,1319.98
股东应占盈利/(亏损),1595.39608503,2252.813,985.701,1357.67231977,6366.93,2411.293,3318.601,2170.79
股息,,759.534,,,2202.648,,1139.301,
除税及股息后盈利/(亏损),1595.39608503,1493.279,985.701,1357.67231977,4164.282,2411.293,2179.3,2170.79
基本每股盈利(仙),,30.000000,13.000000,,84.000000,32.000000,44.000000,29.000000
摊薄每股盈利(仙),--,30.000000,13.000000,--,84.000000,32.000000,44.000000,29.000000
每股股息(仙),--,10.000000,--,--,29.000000,--,15.000000,--
销售成本,-27276.81640273,-98659.286,-49246.393,-25210.57505303,-89967.328,-38284.442,-68834.689,-30336.885
折旧,--,-4076.568,-2958.669,--,-3681.201,-2494.189,-3178.105,-1778.247
销售及分销费用,-3146.6624909099996,-11919.545,-6218.675,-3582.4634859499997,-10603.075,-4554.392,-8002.438,-2983.114
一般及行政费用,-707.86174569,-5006.953,-2123.3,-570.72755699,-4297.442,-1923.452,-4039.122,-1743.033
利息费用/融资成本,-271.56982469999997,-1107.422,-537.745,-150.84476059,-885.767,-457.307,-763.941,-554.697
毛利,12529.065268370001,35499.255,17490.684,11207.89449689,26231.655,10754.373,15276.837,6185.434
经营盈利,5773.46586216,17518.073,8339.799,4731.20529909,11520.253,4029.772,4478.887,2711.688
应占联营公司盈利,280.57121319,420.869,--,403.55038754000003,299.988,154.772,155.108,93.178
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
