报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,2548.374,8998.709,6232.145,4281.863,2319.243,10232.593,5785.532,4809.323
除税前盈利/(亏损),236.227,730.228,487.59,401.984,187.233,768.719,490.37,408.44
税项,-59.674,-192.788,-126.889,-101.017,-47.682,-196.452,-127.439,-104.733
除税后盈利/(亏损),176.553,537.44,360.701,300.967,139.551,572.267,362.931,303.707
少数股东权益,2.422,38.913,20.971,19.22,9.295,40.304,37.832,18.763
股东应占盈利/(亏损),174.131,498.527,339.73,281.747,130.256,531.963,325.099,284.944
股息,,301.219,,,,320.386,,
除税及股息后盈利/(亏损),174.131,197.308,339.73,281.747,130.256,211.577,325.099,284.944
基本每股盈利(仙),32.000000,98.000000,62.000000,57.000000,26.000000,108.000000,66.000000,58.000000
摊薄每股盈利(仙),32.000000,98.000000,62.000000,57.000000,26.000000,108.000000,66.000000,58.000000
每股股息(仙),--,55.000000,--,--,--,65.000000,--,35.000000
销售成本,-1010.086,-3370.905,-2181.084,-1495.327,-878.562,-3419.984,-2005.538,-1585.775
折旧,--,-34.649,--,-17.799,--,-368.025,--,-153.892
销售及分销费用,-1208.168,-4354.874,-3092.173,-2051.818,-1107.875,-5726.992,-2817.101,-2665.917
一般及行政费用,-113.631,-389.289,-295.006,-186.485,-89.271,-414.154,-264.154,-194.123
利息费用/融资成本,-9.039,-16.581,-12.659,-5.22,-4.611,-2.508,1.861,--
毛利,1538.288,5627.804,4051.061,2786.536,1440.681,6812.609,3779.994,3223.548
经营盈利,241.465,737.493,488.298,405.103,191.302,752.352,440.371,394.716
应占联营公司盈利,--,18.426,2.819,1.502,--,-1.099,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
