报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
经营业务所得之现金流入净额,-40663.574,25404.178,-19843.228,-25456.858,-19572.435,37137.579,-9540.664,-13739.795
投资活动之现金流入净额,-11063.659,-36687.65,-24483.326,-16783.875,-9662.49,-26272.603,-15487.257,-10050.957
融资活动之现金流入净额,12832.331,23775.316,27761.433,24001.908,13175.371,-2111.263,15701.536,20096.95
现金及现金等价物增加,-38894.902,12491.844,-16565.121,-18238.825,-16059.554,8753.713,-9326.385,-3693.802
会计年初之现金及现金等价物,129360.99,117534.022,117534.021,117534.022,117534.021,108470.553,108470.552,108470.553
会计年终之现金及现金等价物,90366.046,129392.72,100859.478,99046.25,101482.737,117534.022,99205.94,104847.123
外汇兑换率变动之影响,-100.042,-633.146,-109.422,-248.947,8.27,309.756,61.773,70.372
购置固定资产款项,-6442.163,-30231.006,-18457.074,-12842.025,-6719.459,-29816.396,-19173.972,-13006.38
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
