报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,10267.637,48485.788,30026.964,19842.318,8815.25,42923.5,27781.621,18689.863
除税前盈利/(亏损),49.284,-10317.673,-3041.29,-1932.81,-1272.909,-15887.181,-8674.682,-4325.016
税项,-19.155,-238.555,-264.715,-199.37,-72.457,-311.196,-183.31,-113.21
除税后盈利/(亏损),30.129,-10556.228,-3306.005,-2132.18,-1345.366,-16198.377,-8857.992,-4438.226
少数股东权益,,-0.096,,-0.032,,-0.135,,-0.083
股东应占盈利/(亏损),30.129,-10556.132,-3306.005,-2132.148,-1345.366,-16198.242,-8857.992,-4438.143
股息,,,,,,,,
除税及股息后盈利/(亏损),30.129,-10556.132,-3306.005,-2132.148,-1345.366,-16198.242,-8857.992,-4438.143
基本每股盈利(仙),0.200000,-74.600000,-23.400000,-15.100000,-9.500000,-114.500000,-62.600000,-31.400000
摊薄每股盈利(仙),0.200000,-74.600000,-23.400000,-15.100000,-9.500000,-114.500000,-62.600000,-31.400000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-9759.665,-51332.737,-29943.394,-19886.735,-9202.543,-54001.774,-33426.745,-21199.244
折旧,--,-3284.195,--,-1651,--,-3304.096,--,-1626.646
销售及分销费用,-9.246,-59.615,-34.231,-21.37,-8.926,-58.558,-38.138,-24.797
一般及行政费用,-766.771,-4134.373,-2311.763,-1485.061,-690.828,-3756.029,-2416.671,-1562.419
利息费用/融资成本,-111.444,-599.427,-433.261,-318.087,-124.128,-511.514,-335.333,-256.195
毛利,507.972,-2846.949,83.57,-44.417,-387.293,-11078.274,-5889.971,-2509.381
经营盈利,-70.951,-10369.784,-3087.125,-2095.902,-1289.65,-16095.431,-8823.734,-4368.144
应占联营公司盈利,-8.611,1.213,-12.945,--,--,0.407,-9.37,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
