报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,49.945,72.99,25.743,198.996,102.465,139.554,69.881,179.421
投资活动之现金流入净额,-218.667,-76.818,-9.586,-753.64,-22.938,-396.776,-272.64,23.545
融资活动之现金流入净额,135.659,31.319,147.869,423.911,299.278,57.135,-54,-71
现金及现金等价物增加,-33.063,27.491,164.026,-130.733,378.805,-200.087,-256.759,131.966
会计年初之现金及现金等价物,178.171,151.496,151.496,285.833,285.833,485.92,485.92,353.954
会计年终之现金及现金等价物,145.108,178.171,315.522,151.496,664.638,285.833,229.161,485.92
外汇兑换率变动之影响,--,-0.816,--,-3.604,--,--,--,--
购置固定资产款项,--,-13.186,--,-33.134,--,-6.197,--,-1.589
币种,港币,港币,港币,港币,港币,港币,港币,港币
