报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-9.637,65.773,10.377,342.098,192.487,173.773,40.118,-51.867
投资活动之现金流入净额,-101.116,-64.868,276.715,-546.554,-362.382,-18.151,-94.479,43.547
融资活动之现金流入净额,-0.912,3.243,-4.058,10.294,3.598,2.795,20.08,-1.979
现金及现金等价物增加,-111.665,4.148,283.034,-194.162,-166.297,158.417,-34.281,-10.299
会计年初之现金及现金等价物,206.87,203.968,203.968,406.166,406.166,246.228,246.228,254.544
会计年终之现金及现金等价物,95.663,206.87,483.816,203.968,233.921,406.166,212.681,246.228
外汇兑换率变动之影响,0.458,-1.246,-3.186,-8.036,-5.948,1.521,0.734,1.983
购置固定资产款项,-20.141,-34.13,-31.965,-104.257,-80.822,-133.193,-68.968,-62.763
币种,港币,港币,港币,港币,港币,港币,港币,港币
