报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-42.272,-184.261,-137.247,-190.939,-38.003,-5.662,-8.572,-12.104
投资活动之现金流入净额,7.003,-0.832,-29.64,-28.853,-31.437,-0.399,-0.276,-1.407
融资活动之现金流入净额,-0.033,-0.792,-0.377,525.599,543.038,-20.536,-5.222,39.099
现金及现金等价物增加,-35.302,-185.885,-167.264,305.807,473.598,-26.597,-14.07,25.588
会计年初之现金及现金等价物,125.842,312.38,312.38,8.816,8.816,35.413,35.413,9.872
会计年终之现金及现金等价物,90.593,125.842,145.547,312.38,482.291,8.816,21.343,35.413
外汇兑换率变动之影响,0.053,-0.653,0.431,-2.243,-0.123,--,--,-0.047
购置固定资产款项,--,-0.838,--,-2.873,--,-0.123,--,-1.261
币种,港币,港币,港币,港币,港币,港币,港币,港币
