报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,14.108,-312.624,-275.575,-650.22,-602.761,150.36,-123.115,-100.033
投资活动之现金流入净额,1.824,108.476,116.808,918.394,763.361,-170.964,26.781,225.502
融资活动之现金流入净额,-19.485,211.083,213.044,-264.754,-133.85,-21.814,76.525,-214.765
现金及现金等价物增加,-3.553,6.935,54.277,3.42,26.75,-42.418,-19.809,-89.296
会计年初之现金及现金等价物,20.143,14.337,14.337,11.52,11.52,54.065,54.065,141.61
会计年终之现金及现金等价物,17.114,20.143,67.054,14.337,38.288,11.52,34.114,54.065
外汇兑换率变动之影响,0.524,-1.129,-1.56,-0.603,0.018,-0.127,-0.142,1.751
购置固定资产款项,--,-14.73,-0.496,-5.925,--,-26.773,-22.47,-157.932
币种,港币,港币,港币,港币,港币,港币,港币,港币
