报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,67.99,106.138,115.822,-225.238,77.15,-614.947,-175.114,1386.641
投资活动之现金流入净额,-114.036,-18.753,27.728,37.775,-97.125,323.403,196.977,-239.15
融资活动之现金流入净额,75.935,-90.761,-54.852,36.402,-38.948,-219.292,-229.034,-590.276
现金及现金等价物增加,29.889,-3.376,88.698,-151.061,-58.923,-510.836,-207.171,557.215
会计年初之现金及现金等价物,124.299,132.099,132.099,279.544,279.544,787.847,787.847,230.033
会计年终之现金及现金等价物,158.402,124.299,212.117,132.099,223.102,279.544,580.818,787.847
外汇兑换率变动之影响,4.214,-4.424,-8.68,3.616,2.481,2.533,0.142,0.599
购置固定资产款项,--,-0.252,--,-2.069,--,-9.566,--,-6.257
币种,港币,港币,港币,港币,港币,港币,港币,港币
