报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-34.709,-303.796,-214.916,70.337,185.265,556.89,417.446,1096.169
投资活动之现金流入净额,-75.882,111.409,6.479,-518.921,-285.964,-433.039,-254.212,-836.929
融资活动之现金流入净额,152.879,33.885,17.421,315.232,362.085,-166.064,8.295,34.593
现金及现金等价物增加,42.288,-158.502,-191.016,-133.352,261.386,-42.213,171.529,293.833
会计年初之现金及现金等价物,253.491,399.243,399.243,524.163,524.163,564.891,564.891,270.379
会计年终之现金及现金等价物,295.344,253.492,214.313,399.243,783.155,524.163,741.34,564.891
外汇兑换率变动之影响,-0.435,12.751,6.086,8.432,-2.394,1.485,4.92,0.679
购置固定资产款项,-1.744,-4.878,--,-4.357,--,-3.673,--,-3.224
币种,港币,港币,港币,港币,港币,港币,港币,港币
