报告期,2014-06-30,2013-12-31,2013-06-30,2012-12-31,2012-06-30,2011-12-31,2011-06-30,2010-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,516.714,-373.287,111.04,68.471,94.98,192.867,192.294,141.597
投资活动之现金流入净额,10.675,111.223,3.587,103.673,-10.42,-1057.485,-38.335,-28.293
融资活动之现金流入净额,85.353,11.628,-39.258,-41.334,108.619,234.49,268.749,152.888
现金及现金等价物增加,612.742,-250.436,75.369,130.81,193.179,-630.128,422.708,266.192
会计年初之现金及现金等价物,49.726,286.256,286.259,148.837,144.819,742.837,742.837,457.406
会计年终之现金及现金等价物,662.153,49.726,360.871,286.256,337.872,148.837,1185.839,742.837
外汇兑换率变动之影响,-0.315,13.906,-0.757,6.609,-0.126,36.128,20.294,19.239
购置固定资产款项,--,29.36,--,22.753,--,-130.121,--,-60.602
币种,港币,港币,港币,港币,港币,港币,港币,港币
