报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
经营业务所得之现金流入净额,-847.924632,5474.484,1104.971605,396.002,196.438802,2740.648,93.681595,304.648
投资活动之现金流入净额,-3731.502133,2577.892,2084.514058,3565.9,-884.991419,-4678.354,-1553.898235,-1467.135
融资活动之现金流入净额,-521.307936,-4880.155,-4682.864881,-4136.714,1254.860823,-4921.51,-3426.141084,-3500.288
现金及现金等价物增加,-5100.734701,3172.221,-1493.379218,-174.812,566.308206,-6859.216,-4886.357724,-4662.775
会计年初之现金及现金等价物,9009.074192,6071.069,6071.0686,6071.069,6071.0686,12573.958,12573.957888,12573.958
会计年终之现金及现金等价物,3772.232945,9009.074,4356.648924,5737.634,6627.87493,6071.069,7782.476843,7988.557
外汇兑换率变动之影响,-136.106546,-234.216,-221.040458,-158.623,-9.501876,356.327,94.876679,77.374
购置固定资产款项,-177.220858,-3084.637,-2053.173702,-1654.561,-959.500475,-2146.032,-1371.507395,-1247.366
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
