报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,72.388,74.082,-2.207,26.096,102.79,84.499,-5.23,69.153
投资活动之现金流入净额,24.229,28.453,-19.88,-5.728,-168.128,-278.425,-29.721,-2.989
融资活动之现金流入净额,-83.17,-177.769,120.331,-2.032,-0.888,221.027,144.078,2.823
现金及现金等价物增加,13.447,-75.234,98.244,18.336,-66.226,27.101,109.127,68.987
会计年初之现金及现金等价物,229.984,229.984,132.478,132.478,200.178,230.028,91.416,91.416
会计年终之现金及现金等价物,232.755,150.511,229.984,153.26,132.478,258.58,200.178,161.393
外汇兑换率变动之影响,-10.676,-4.239,-0.738,2.446,-1.474,1.451,-0.365,0.99
购置固定资产款项,-40.125,-8.303,-11.38,-4.748,-6.259,-2.765,-1.973,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
