报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31
报表类型,年报,中报,年报,中报,年报,中报,年报,年报
经营业务所得之现金流入净额,81.498919,3.471648,49.867,37.984,-5.063,-14.018,33.328,37.078
投资活动之现金流入净额,-223.627864,-134.699249,-92.788,-159.031,-382.367,-60.982,-60.663,-12.885
融资活动之现金流入净额,-21.899729,61.808628,69.08,22.062,708.785,77.553,-2.977,23.751
现金及现金等价物增加,-164.028674,-69.418973,26.159,-98.985,321.355,2.553,-30.312,47.944
会计年初之现金及现金等价物,407.163542,407.163542,368.457,368.457,37.271,37.271,67.583,19.639
会计年终之现金及现金等价物,237.538659,330.431821,407.164,272.369,368.457,39.824,37.271,67.583
外汇兑换率变动之影响,-5.596209,-7.312748,12.548,2.897,9.831,--,--,--
购置固定资产款项,-208.92355,-158.05365,-175.672,-64.254,-113.57,-49.279,-60.871,-43.696
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
