报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,0.185,7.544,-36.048,45.534,56.322,-140.362,-22.188,-108.569
投资活动之现金流入净额,-2.01,-14.069,-4.738,7.752,17.998,-7.184,15.377,1.799
融资活动之现金流入净额,-1.09,-10.14,8.897,-67.227,-78.579,189.867,17.109,63.399
现金及现金等价物增加,-2.915,-16.665,-31.889,-13.941,-4.259,42.321,10.298,-43.371
会计年初之现金及现金等价物,23.324,39.989,39.989,53.93,66.403,11.609,11.609,54.98
会计年终之现金及现金等价物,20.409,23.324,8.1,39.989,62.144,53.93,21.907,11.609
外汇兑换率变动之影响,--,--,--,--,--,--,--,--
购置固定资产款项,-3.171,-3.102,-2.055,-8.232,-0.864,-1.428,-0.268,-1.935
币种,港币,港币,港币,港币,港币,港币,港币,港币
