报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,61.33,49.315,1.319,23.995,61.035,40.512,87.562768,41.075
投资活动之现金流入净额,0.277,-10.15,-67.045,-26.906,-47.989,-8.412,-22.570086,-12.626
融资活动之现金流入净额,-53.486,-88.107,72.926,-37.779,-15.864,-63.717,-27.863297,-49.017
现金及现金等价物增加,8.121,-48.942,7.2,-40.69,-2.818,-31.617,37.129385,-20.568
会计年初之现金及现金等价物,85.435,85.435,79.056,79.056,82.224,82.224,45.220376,45.22
会计年终之现金及现金等价物,93.937,36.869,85.435,38.319,79.056,50.574,82.22372,24.683
外汇兑换率变动之影响,0.381,0.376,-0.821,-0.047,-0.35,-0.033,-0.126041,0.031
购置固定资产款项,-15.8,-8.054,-38.63,-26.031,-36.492,-8.484,-21.522719,-12.484
币种,美元,美元,美元,美元,美元,美元,美元,美元
