报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
利息收入,199141,750154,555566,363489,179561,696637,523246,346411
利息支出,-76459,-297698,-222242,-145635,-72638,-278838,-207444,-135421
净利息收入,122682,452456,333324,217854,106923,417799,315802,210990
其他经营收入,1882,18919,18711,14357,12275,19577,18371,15803
经营收入,164918,594031,448322,303133,159038,559860,428482,295679
经营支出,-36233,-167043,-111018,-70547,-35095,-171515,-117844,-79116
总准备,-38240,-127362,-86964,-60510,-36162,-93204,-63704,-46610
其他盈利/(亏损),48,161,195,17,-8,69,-58,-75
除税前盈利/(亏损),90493,299787,250535,172093,87773,295210,246876,169878
税项,-16417,-56172,-48262,-33084,-17542,-62821,-52206,-35975
除税后盈利/(亏损),74076,243615,202273,139009,70231,232389,194670,133903
少数股东权益,261,1351,1031,670,219,929,835,493
股东应占盈利/(亏损),73815,242264,201242,138339,70012,231460,193835,133410
股息,,,,,,69503,,
除税及股息后盈利/(亏损),73815,242264,201242,138339,70012,161957,193835,133410
基本每股营利(仙),30.000000,96.000000,80.000000,55.000000,28.000000,92.000000,78.000000,53.000000
摊薄每股盈利(仙),30.000000,96.000000,80.000000,55.000000,28.000000,92.000000,78.000000,53.000000
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
