报告期,2017-12-31,2016-12-31,2015-12-31
报表类型,年报,年报,年报
经营业务所得之现金流入净额,0.153,26.309,13.537
投资活动之现金流入净额,-3.645,19.746,0.068
融资活动之现金流入净额,35.964,-15.128,5.983
现金及现金等价物增加,32.472,30.927,19.588
会计年初之现金及现金等价物,58.167,27.24,7.652
会计年终之现金及现金等价物,91.151,58.167,27.24
外汇兑换率变动之影响,0.512,--,--
购置固定资产款项,-4.217,-1.179,-0.089
币种,人民币,人民币,人民币
