报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
非流动资产,726.582,737.984,737.775,742.784,281.017,223.057,209.673,215.616
流动资产,2823.124,2944.912,2038.264,1564.672,1476.204,1508.558,955.378,633.375
流动负债,745.668,1025.007,554.13,494.198,253.629,268.269,186.859,190.892
净流动资产/(负债),2077.456,1919.905,1484.134,1070.474,1222.575,1240.289,768.519,442.483
非流动负债,31.589,32.925,34.263,35.599,8.512,8.869,224.301,9.583
少数股东权益 - (借)/贷,148.697,134.856,98.483,51.59,48.598,,,
净资产/(负债),2772.449,2624.964,2187.646,1777.659,1495.08,1454.477,753.891,648.516
已发行股本,13.242,13.172,11.821,11.564,10.627,10.625,7.362,7.362
储备,2610.51,2476.936,2077.342,1714.505,1435.855,1443.852,746.529,641.154
股东权益/(亏损),2623.752,2490.108,2089.163,1726.069,1446.482,1454.477,753.891,648.516
无形资产(非流动资产),113.412,127.194,120.862,124.418,7.091,6.339,5.443,5.126
物业、厂房及设备(非流动资产),174.6,171.011,176.603,187.696,189.632,195.479,182.72,188.874
附属公司权益(非流动资产),--,--,--,--,--,--,--,--
联营公司权益 (非流动资产),2.554,2.758,2.763,2.959,63.598,0.2,0.2,
其他投资(非流动资产),8.963,8.963,8.963,,,,,
应收账款(流动资产),43.002,290.262,63.257,55.122,128.736,63.217,35.409,7.532
存货(流动资产),1436.818,1136.069,1304.154,679.369,236.447,508.174,136.39,127.038
现金及银行结存(流动资产),712.492,866.37,527.549,748.313,518.695,830.994,740.434,468.972
应付帐款(流动负债),138.477,121.021,10.682,83.747,61.402,53.802,21.236,21.092
银行贷款(流动负债),110,110,110,110,130,149.989,130.139,130.103
非流动银行贷款,--,--,--,--,--,--,--,--
总资产,3549.706,3682.896,2776.039,2307.456,1757.221,1731.615,1165.051,848.991
总负债,777.257,1057.932,588.393,529.797,262.141,277.138,411.16,200.475
股份数目(香港),1623724589股,1615346589股,1463346589股,1433346589股,1320846589股,1320596589股,906186000股,906186000股
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
