报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
非流动资产,21321.3,19577.3,18210.3,17424.6,18260.9,18069,17674.3,17763.8
流动资产,9863.5,10053.3,10061.5,10342.3,10779.8,11174.7,12061.7,10651.3
流动负债,3864.8,3321.4,1578.8,1574.7,4303.9,4792.1,6877.5,4473.9
净流动资产/(负债),5998.7,6731.9,8482.7,8767.6,6475.9,6382.6,5184.2,6177.4
非流动负债,7440.4,7555.6,8016.1,7932.7,4672.2,4669,3385,5354.2
少数股东权益 - (借)/贷,2385.7,2367.8,2287.2,2203.2,3152.6,3054.9,2804.5,2391.1
净资产/(负债),19879.6,18753.6,18676.9,18259.5,20064.6,19782.6,19473.5,18587
已发行股本,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5
储备,17156.4,16048.3,16052.2,15718.8,16574.5,16390.2,16331.5,15858.4
股东权益/(亏损),17493.9,16385.8,16389.7,16056.3,16912,16727.7,16669,16195.9
无形资产(非流动资产),--,--,--,--,--,--,--,--
物业、厂房及设备(非流动资产),12296.9,10870.2,10256.3,9740.1,10191,9936.8,9607.3,9788.6
附属公司权益(非流动资产),--,--,--,--,99.8,--,--,--
联营公司权益 (非流动资产),,,,,3.4,45.4,48.7,35.1
其他投资(非流动资产),189.7,195.5,223,245,275.5,287.2,306.4,281.5
应收账款(流动资产),31.1,32.7,38.3,40,207.4,407.1,434.2,211.2
存货(流动资产),47.2,47.6,50.9,49.9,61.4,68.9,68,69
现金及银行结存(流动资产),2520.5,2548.3,4247.6,4718,5207.6,5520,6404.2,5311.8
应付帐款(流动负债),151.1,251.5,138.1,114.1,224.9,243.1,193.2,217
银行贷款(流动负债),1418.3,1564.4,391.9,351.2,1844.9,2433.6,4814,2321
非流动银行贷款,6075.4,6229.5,6677.8,6614.9,3382.9,3396.4,1580.2,3707.7
总资产,31184.8,29630.6,28271.8,27766.9,29040.7,29243.7,29736,28415.1
总负债,11305.2,10877,9594.9,9507.4,8976.1,9461.1,10262.5,9828.1
股份数目(香港),--,1350274367股,--,1350274367股,--,1350274367股,--,1350274367股
币种,港币,港币,港币,港币,港币,港币,港币,港币
