报告期,2018-02-28,2017-11-30,2017-08-31,2017-05-31,2017-02-28,2016-11-30,2016-08-31,2016-05-31
报表类型,三季报,中报,一季报,年报,三季报,中报,一季报,年报
营业额,10.34015,5.342331,2.795272,13.333991,9.932863,4.549788,2.581743,11.09028
除税前盈利/(亏损),0.153041,-0.052634,0.308953,-2.151614,-1.532663,-2.77504,-1.264578,3.22124
税项,-0.01603,-0.016125,-0.016283,-0.17243,-0.003886,-0.003931,-0.003601,-0.727542
除税后盈利/(亏损),0.137011,-0.068759,0.29267,-2.324044,-1.536549,-2.778971,-1.268179,2.493698
少数股东权益,,,,,,,,
股东应占盈利/(亏损),0.137011,-0.068759,0.29267,-2.324044,-1.536549,-2.778971,-1.268179,2.493698
股息,,,,,,,,
除税及股息后盈利/(亏损),0.137011,-0.068759,0.29267,-2.324044,-1.536549,-2.778971,-1.268179,2.493698
基本每股盈利(仙),0.030000,-0.020000,0.070000,-1.000000,-0.470000,-39.870000,-1.390000,
摊薄每股盈利(仙),0.030000,-0.020000,0.070000,-1.000000,-0.470000,-39.870000,-0.420000,--
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-5.988722,-2.703617,-1.213526,-7.246113,-4.28944,-1.974043,-1.018356,-4.38332
折旧,-0.130594,-0.096968,-0.0459,-0.306895,-0.206212,-0.133151,-0.058124,-0.271058
销售及分销费用,-1.18098,-0.788762,-0.349034,-1.41921,-0.881237,-0.508342,-0.233092,-0.722285
一般及行政费用,-2.772199,-1.749343,-0.787917,-3.852953,-5.909209,-4.763498,-1.213141,-2.832682
利息费用/融资成本,--,--,--,-0.000887,-0.000887,-0.000887,-1.349535,-0.046124
毛利,4.351428,2.638714,1.581746,6.087878,5.643423,2.575745,1.563387,6.70696
经营盈利,0.153041,-0.052634,0.308953,-2.151614,-1.532663,-2.77504,-1.264578,3.22124
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,新加坡元,新加坡元,新加坡元,新加坡元,新加坡元,新加坡元,新加坡元,新加坡元
