报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-19.469,10.455,-141.027,183.586,-17.72,0.577,45.92,7.726
投资活动之现金流入净额,0.15,-121.733,0.15,6.75,-3.503,-18.89,-9.16,-4.424
融资活动之现金流入净额,-51.36,16.029,33.483,-11.658,64.808,16.452,-18.559,8.918
现金及现金等价物增加,-70.679,-95.249,-107.394,178.678,43.585,-1.861,18.201,12.22
会计年初之现金及现金等价物,93.721,203.5,203.5,43.029,43.029,43.638,43.638,30.676
会计年终之现金及现金等价物,31.023,93.721,82.76,203.5,96.131,43.029,62.039,43.638
外汇兑换率变动之影响,7.981,-14.53,-13.346,-18.207,9.517,1.252,0.2,0.742
购置固定资产款项,--,-5.967,--,-3.957,--,-15.072,--,-5.263
币种,港币,港币,港币,港币,港币,港币,港币,港币
