报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,32333.709,52672.105,119218.615,22922.493,39746.029,33272.432,64777.318,12580.714
除税前盈利/(亏损),3614.261,11278.241,7019.206,5049.698,2510.061,2695.112,1459.694,429.217
税项,-867.235,-2714.654,-1473.718,-1130.735,-505.801,-816.908,-305.925,-72.466
除税后盈利/(亏损),2747.026,8563.587,5545.488,3918.963,2004.26,1878.204,1153.769,356.751
少数股东权益,519.49,1200.912,762.094,467.764,255.693,228.813,-181.296,-18.485
股东应占盈利/(亏损),2227.536,7362.675,4783.394,3451.199,1748.567,1649.391,1335.065,375.236
股息,,2357.768,,,,589.442,,
除税及股息后盈利/(亏损),2227.536,5004.907,4783.394,3451.199,1748.567,1059.949,1335.065,375.236
基本每股盈利(仙),45.350000,150.000000,97.380000,70.000000,35.600000,34.000000,20.720000,8.000000
摊薄每股盈利(仙),45.350000,150.000000,97.380000,70.000000,35.600000,34.000000,20.720000,8.000000
每股股息(仙),--,48.000000,--,--,--,12.000000,--,--
销售成本,-24834.568,-33756.7,-103285.447,-14831.141,-34721.942,-23808.444,-57122.653,-9648.828
折旧,--,-3558.452,--,-1843.97,--,-3439.994,--,-1711.821
销售及分销费用,-1486.423,-9259.124,-2467.385,-3232.671,-712.58,-7788.733,-1903.768,-3083.733
一般及行政费用,-1156.184,--,-4035.551,--,-1029.524,--,-3120.741,--
利息费用/融资成本,-865.574,-3255.404,-2028.14,-1322.943,-577.082,-2501.016,-1620.94,-1132.759
毛利,7499.141,18915.405,15933.168,8091.352,5024.087,9463.988,7030.476,2931.886
经营盈利,3532.955,11278.241,6577.714,5049.698,2344.594,2695.112,790.059,429.217
应占联营公司盈利,212.363,682.948,585.847,250.391,166.035,708.368,427.168,217.361
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
