报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-22.831,-29.487,7.15,32.415,-0.445,-27.448,-4.335,-5.865
投资活动之现金流入净额,10.122,4.851,-24.043,-8.62,-11.707,48.158,-0.084,-1.758
融资活动之现金流入净额,0,0,0,0,0,0,0,91.25
现金及现金等价物增加,-12.709,-24.636,-16.893,23.795,-12.152,20.71,-4.419,83.627
会计年初之现金及现金等价物,124.897,149.754,149.754,133.046,133.046,112.112,112.112,28.158
会计年终之现金及现金等价物,111.567,124.897,127.029,149.754,117.628,133.046,107.758,112.112
外汇兑换率变动之影响,-0.621,-0.221,-5.832,-7.087,-3.266,0.224,0.065,0.327
购置固定资产款项,--,-0.969,-0.38,-0.068,--,-0.079,--,-0.96
币种,港币,港币,港币,港币,港币,港币,港币,港币
