报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,8524,4393,8469,4377,8277,4117,8180,4022
投资活动之现金流入净额,-1671,-502,-6468,-6378,-4739,-1416,-2833,-1193
融资活动之现金流入净额,-4340,-3297,-5673,-2758,-3977,-1577,-1444,389
现金及现金等价物增加,2514,594,-3672,-4759,-439,1124,3902,3218
会计年初之现金及现金等价物,8076,8076,11926,11926,12606,12606,8849,8849
会计年终之现金及现金等价物,10759,8738,8076,7118,11926,13752,12606,11921
外汇兑换率变动之影响,168,68,-178,-49,-240,22,-146,-147
购置固定资产款项,-6005,-2468,-6057,-2637,-6029,-2735,-6250,-2429
币种,港币,港币,港币,港币,港币,港币,港币,港币
