报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,2593.551,27.737,5266.507,4123.586,4341.689,1502.341,-3127.09,-1876.333
投资活动之现金流入净额,-4784.84,-774.154,-1052.049,-414.802,-1219.098,-389.422,-3955.326,-3423.013
融资活动之现金流入净额,1146.771,-1027.799,-2560.149,1649.675,-3548.338,-2422.613,7198.344,8262.277
现金及现金等价物增加,-1044.518,-1774.216,1654.309,5358.459,-425.747,-1309.694,115.928,2962.931
会计年初之现金及现金等价物,6053.733,6053.733,4753.34,4753.34,5486.993,5486.993,5389.295,5389.295
会计年终之现金及现金等价物,5396.99,4437.804,6053.733,9964.916,4753.34,4178.913,5486.993,8287.132
外汇兑换率变动之影响,387.775,158.287,-353.916,-146.883,-307.906,1.614,-18.23,-65.094
购置固定资产款项,-1553.303,-91.769,-995.724,-65.677,-1832.596,-93.921,-1658.085,-132.777
币种,港币,港币,港币,港币,港币,港币,港币,港币
