报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,197.65,245.307,341.053,481.39,301.413,518.756,458.136,462.834
投资活动之现金流入净额,-81.239,-472.147,-445.854,-382.454,-298.877,-1393.523,-539.8,-1467.011
融资活动之现金流入净额,-10.304,278.036,218.112,-16.858,51.452,394.877,-417.824,1418.683
现金及现金等价物增加,106.107,51.196,113.311,82.078,53.988,-479.89,-499.488,414.506
会计年初之现金及现金等价物,105.595,88.148,88.148,23.471,23.471,522.285,522.285,99.19
会计年终之现金及现金等价物,215.976,105.595,199.024,88.148,77.523,23.471,13.043,522.285
外汇兑换率变动之影响,4.274,-33.749,-2.435,-17.401,0.064,-18.924,-9.754,8.589
购置固定资产款项,-116.961,-346.317,-491.831,-662.434,-310.836,-0.368,-530.441,-23.178
币种,港币,港币,港币,港币,港币,港币,港币,港币
