报告期,2017-12-31,2016-12-31,2015-12-31
报表类型,年报,年报,年报
经营业务所得之现金流入净额,26.768,118.694,82.693
投资活动之现金流入净额,-26.572,-111.971,-19.952
融资活动之现金流入净额,-3.689,-17.663,-88.168
现金及现金等价物增加,-3.493,-10.94,-25.427
会计年初之现金及现金等价物,48.1,59.924,86.864
会计年终之现金及现金等价物,45.613,48.1,59.924
外汇兑换率变动之影响,1.006,-0.884,-1.513
购置固定资产款项,-16.646,-25.015,-23.135
币种,港币,港币,港币
