报告期,2017-12-31,2016-12-31,2015-12-31
报表类型,年报,年报,年报
经营业务所得之现金流入净额,27.765,45.343,41.217
投资活动之现金流入净额,-14.567,33.351,-49.159
融资活动之现金流入净额,29.864,-8.518,7.795
现金及现金等价物增加,43.062,70.176,-0.147
会计年初之现金及现金等价物,72.447,4.692,5.66
会计年终之现金及现金等价物,118.023,72.447,4.692
外汇兑换率变动之影响,2.514,-2.421,-0.821
购置固定资产款项,-12.694,-27.946,-5.639
币种,港币,港币,港币
