报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,28015.593,32673.356,3771.435,14081.145,3578.703,18574.293,3427.081,12858.482
投资活动之现金流入净额,-47122.973,-40116.579,-10611.875,-17631.895,-5271.877,-23795.993,-9029.529,-17948.632
融资活动之现金流入净额,24466.924,6781.663,5095.285,2675.933,-320.187,9617.006,8964.942,1145.408
现金及现金等价物增加,5359.544,-661.56,-1745.155,-874.817,-2013.361,4395.306,3362.494,-3944.742
会计年初之现金及现金等价物,17258.104,17919.664,17919.664,18794.481,18794.481,14399.175,14399.175,18383.52
会计年终之现金及现金等价物,22617.648,17258.104,16174.509,17919.664,16781.12,18794.481,17761.669,14399.175
外汇兑换率变动之影响,--,--,--,--,--,--,--,-39.603
购置固定资产款项,-1022.736,-2996.389,-864.037,-3340.862,-1660.289,-3852.032,-1526.591,-2267.54
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
