报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-03-31
报表类型,中报,年报,中报,年报,年报
经营业务所得之现金流入净额,5.254,-2.952,-6.207,0.152,33.179
投资活动之现金流入净额,-2.294,-0.719,-0.3,-0.033,-4.13
融资活动之现金流入净额,1.016,58.33,-8.617,-6,0
现金及现金等价物增加,3.976,54.659,-15.124,-5.881,29.049
会计年初之现金及现金等价物,90.54,35.881,35.881,41.762,12.713
会计年终之现金及现金等价物,94.516,90.54,20.757,35.881,41.762
外汇兑换率变动之影响,--,--,--,--,--
购置固定资产款项,-2.294,-0.719,-0.3,-0.033,-4.13
币种,港币,港币,港币,港币,港币
