报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,66.071,182.552,72.368,671.579,279.947,647.123,365.455,623.205
投资活动之现金流入净额,-180.92,-285.071,-118.409,-380.105,-154.461,-681.684,-268.116,-617.866
融资活动之现金流入净额,14.866,183.173,9.373,273.953,446.364,282.283,19.359,320.711
现金及现金等价物增加,-99.983,80.654,-36.668,565.427,571.85,247.722,116.698,326.05
会计年初之现金及现金等价物,2554.938,2477.308,2477.308,1904.033,1904.033,1656.434,1656.434,1329.295
会计年终之现金及现金等价物,2456.41,2554.938,2439.734,2477.308,2475.931,1904.033,1772.521,1656.434
外汇兑换率变动之影响,1.455,-3.024,-0.906,7.848,0.048,-0.123,-0.611,1.089
购置固定资产款项,-1.168,-233.322,-138.892,-346.151,-200.624,-531.814,-93.662,-542.409
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
