报告期,2018-03-31,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,6485,3398,6077,3150,5682,2839,4853,2542
投资活动之现金流入净额,8087,-5398,422,-2249,-9562,-9279,-4610,107
融资活动之现金流入净额,-11962,1974,-6291,-820,1987,4702,1430,-1242
现金及现金等价物增加,2610,-26,208,81,-1893,-1738,1673,1407
会计年初之现金及现金等价物,535,535,336,336,2233,2233,560,560
会计年终之现金及现金等价物,3164,515,535,412,336,494,2233,1967
外汇兑换率变动之影响,19,6,-9,-5,-4,-1,--,--
购置固定资产款项,-2037,-954,-6838,-5929,-1475,-675,-1063,-1859
币种,港币,港币,港币,港币,港币,港币,港币,港币
