报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,66.955,56.851,-196.97,-113.67,-201.877,-29.251,-764.466,-621.461
投资活动之现金流入净额,-92.403,-50.995,-26.875,-29.742,369.377,300.734,452.96,844.033
融资活动之现金流入净额,19.221,0,55.745,0,-181.676,-130.375,400.572,-5.641
现金及现金等价物增加,-6.227,5.856,-168.1,-143.412,-14.176,141.108,89.066,216.931
会计年初之现金及现金等价物,19.74,19.74,187.84,187.84,202.811,202.811,115.018,115.018
会计年终之现金及现金等价物,13.286,25.596,19.74,44.428,187.84,343.078,202.811,333.121
外汇兑换率变动之影响,-0.227,--,--,--,-0.795,-0.841,-1.273,1.172
购置固定资产款项,-71.692,-24.918,-40.57,-30.687,-124.467,-110.474,-132.464,-74.784
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
