报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-12.776,111.787,92.769,-102.134,-44.194,-271.086,-8.561,77.91
投资活动之现金流入净额,-1.165,22.224,-0.637,-6.356,2.992,155,41,-91.488
融资活动之现金流入净额,-38.066,-4.851,-2.434,217.149,162.003,132.141,37.164,0
现金及现金等价物增加,-52.007,129.16,89.698,108.659,120.801,16.055,69.603,-13.578
会计年初之现金及现金等价物,221.605,93.666,93.666,17.755,17.755,0.758,81.18,16.1
会计年终之现金及现金等价物,177.764,221.605,176.735,93.666,138.638,17.755,150.782,0.758
外汇兑换率变动之影响,8.166,-1.221,-6.629,-32.748,0.082,0.942,-0.001,-1.764
购置固定资产款项,--,-0.178,-0.18,-0.773,--,-0.853,--,-0.049
币种,港币,港币,港币,港币,港币,港币,港币,港币
