报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-3.513,-27.815,-6.837,-72.673,-68.687,-113.689,-7.845,-49.635
投资活动之现金流入净额,-0.13,-158.991,0.791,-50.257,5.713,69.355,-0.98,2.443
融资活动之现金流入净额,-0.092,220.156,-0.097,9.417,9.996,156.697,5.65,4.92
现金及现金等价物增加,-3.735,33.35,-4.592,-113.513,-52.978,112.363,-3.175,-42.272
会计年初之现金及现金等价物,44.152,10.858,10.858,122.822,122.822,10.718,11.717,52.255
会计年终之现金及现金等价物,39.966,44.152,7.12,10.858,68.037,122.822,8.493,10.718
外汇兑换率变动之影响,-0.451,-0.056,0.854,1.549,-1.807,-0.259,-0.049,0.735
购置固定资产款项,--,--,--,-24.07,--,-2.079,--,-5.864
币种,港币,港币,港币,港币,港币,港币,港币,港币
