报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,74.58,27.214,69.162,45.91,46.179,14.345,87.919,21.261
投资活动之现金流入净额,-188.459,-45.949,-45.401,-17.529,-17.249,-4.777,-8.891,0.07
融资活动之现金流入净额,-6.4,0,0,0,-100.866,-83.292,78.525,4.939
现金及现金等价物增加,-120.279,-18.735,23.761,28.381,-71.936,-73.724,157.553,26.27
会计年初之现金及现金等价物,193.562,193.562,169.801,169.801,239.557,239.557,82.678,82.678
会计年终之现金及现金等价物,71.912,174.827,193.562,198.11,169.801,168.087,239.557,108.948
外汇兑换率变动之影响,-1.371,--,--,-0.072,2.18,2.254,-0.674,--
购置固定资产款项,-3.913,-2.735,-18.4,-9.629,-21.74,-11.863,-24.428,-11.94
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
