报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,8177.57752806,35897.399,26935.24832361,16043.924,7114.5773707200005,22317.13,14045.7120738,8118.825
除税前盈利/(亏损),1545.6263421800002,7146.99,5462.01930572,3402.17,1374.32213678,2564.871,1128.05219032,576.929
税项,-337.37806872000004,-1433.033,-1080.8472917000001,-593.735,-303.65759566,-439.51,-235.81308251,-113.895
除税后盈利/(亏损),1208.24827346,5713.957,4381.1720140200005,2808.435,1070.66454112,2125.361,892.23910781,463.034
少数股东权益,209.85930228,788.587,611.97656757,447.399,189.28064881,139.599,37.926242030000004,10.155
股东应占盈利/(亏损),998.38897118,4925.37,3769.19544645,2361.036,881.38389231,1985.762,854.3128657799999,452.879
股息,,1480.573185,,,,598.737288,,
除税及股息后盈利/(亏损),998.38897118,3444.796815,3769.19544645,2361.036,881.38389231,1387.024712,854.3128657799999,452.879
基本每股盈利(仙),31.000000,151.000000,116.000000,73.000000,27.000000,61.000000,26.000000,14.000000
摊薄每股盈利(仙),--,--,--,--,--,--,--,--
每股股息(仙),--,45.500000,--,--,--,18.400000,--,--
销售成本,-5586.24022979,-25368.663,-18264.723475810002,-11281.394,-4755.4866752,-16682.378,-10670.30043965,-6344.644
折旧,--,-2417.174,--,-758.219,--,-1951.335,--,-721.816
销售及分销费用,-312.78736841,-1269.996,-914.1290038999999,-541.923,-246.2306029,-820.284,-606.4059163200001,-404.188
一般及行政费用,-311.77684999,-1051.185,-766.37053946,-482.937,-256.37501469,-1024.559,-750.58142359,-452.155
利息费用/融资成本,-195.79621272999998,-918.595,-613.51653926,-429.202,-194.66648684999998,-933.929,-661.9633396,-464.316
毛利,2591.33729827,10528.736,8670.5248478,4762.53,2359.09069552,5634.752,2965.7917649899996,1774.181
经营盈利,1545.44281562,7146.99,5432.5471327,3402.17,1366.0948917599999,2564.871,1092.94105894,576.929
应占联营公司盈利,7.29515194,23.064,25.17010382,-2.545,-15.48107868,-64.564,-9.131905880000001,-7.052
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
