报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31
报表类型,中报,年报,中报,年报,中报,年报,年报,年报
经营业务所得之现金流入净额,-13.59,6.327,-13.684,-72.303,13.254,29.281,0.573,-104.96
投资活动之现金流入净额,-0.554,-1.69,-0.707,-5.37,-4.423,-16.112,-7.343,28.737
融资活动之现金流入净额,-9,-57.12,-56.95,282.825,-7,-25.111,16.149,76.767
现金及现金等价物增加,-23.144,-52.483,-71.341,205.152,1.831,-11.942,9.379,0.544
会计年初之现金及现金等价物,160.83,209.936,209.936,3.285,3.285,15.168,5.912,5.391
会计年终之现金及现金等价物,136.911,160.83,139.601,209.936,5.925,3.285,15.168,5.912
外汇兑换率变动之影响,-0.775,3.377,1.006,1.499,0.809,0.059,-0.123,-0.023
购置固定资产款项,-0.255,-1.501,-0.573,-5.212,-4.265,-14.888,-7.343,-3.117
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
