报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,157.481,1.127,126.153,-22.594,157.398,-24.152,206.237,48.142
投资活动之现金流入净额,34.017,41.25,6.646,-62.535,-8.438,-5.074,-97.002,-162.886
融资活动之现金流入净额,-138.281,-127.37,-156.028,-157.286,-129.425,-130.918,-152.544,-153.032
现金及现金等价物增加,53.217,-84.993,-23.229,-242.415,19.535,-160.144,-43.309,-267.776
会计年初之现金及现金等价物,392.316,392.316,410.849,410.849,392.295,392.295,438.036,438.036
会计年终之现金及现金等价物,442.561,305.648,392.316,168.937,410.849,229.602,392.295,168.442
外汇兑换率变动之影响,-2.972,-1.675,4.696,0.503,-0.981,-2.549,-2.432,-1.818
购置固定资产款项,-4.128,-1.674,-6.28,-3.48,-12.888,-8.483,-35.521,-28.369
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
