报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,32.267,-7.314,-87.041,-42.548,-81.233,-16.693,15.782,-13.497
投资活动之现金流入净额,-51.625,-94.006,-4.721,-10.565,5.288,-36.276,-5.907,-6.011
融资活动之现金流入净额,20.735,97.005,67.397,25.69,108.743,72.76,-7.744,19.584
现金及现金等价物增加,1.377,-4.315,-24.365,-27.423,32.798,19.791,2.131,0.076
会计年初之现金及现金等价物,12.406,12.406,40.188,40.188,7.163,7.163,5.148,4.973
会计年终之现金及现金等价物,13.947,8.649,12.406,11.798,40.188,26.954,7.235,5.049
外汇兑换率变动之影响,0.164,0.558,-3.417,-0.967,0.227,--,-0.044,--
购置固定资产款项,-9.326,-1.35,-9.863,--,-0.394,--,-0.033,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
