报告期,2017-12-31,2016-12-31,2015-12-31
报表类型,年报,年报,年报
经营业务所得之现金流入净额,-0.39,2.838,3.194
投资活动之现金流入净额,-0.027,-0.048,-0.124
融资活动之现金流入净额,12.492,-3.128,-3.012
现金及现金等价物增加,12.075,-0.338,0.058
会计年初之现金及现金等价物,0.478,0.816,0.758
会计年终之现金及现金等价物,12.553,0.478,0.816
外汇兑换率变动之影响,--,--,--
购置固定资产款项,-0.027,-0.048,-0.124
币种,新加坡元,新加坡元,新加坡元
