报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,93.049711,404.651,262.202965,183.86028,94.304384,443.364648,333.037855,238.982815
除税前盈利/(亏损),-5.093857,-51.45,-33.801641,-21.995267,-10.913489,-103.95134,-29.832096,-21.814183
税项,-0.22958,-5.39,-0.991355,-0.693761,-0.067529,-2.307638,-0.934345,-0.291158
除税后盈利/(亏损),-5.323437,-56.84,-34.792996,-22.689028,-10.981018,-106.258978,-30.766441,-22.105341
少数股东权益,1.608168,-3.006,2.225672,1.420366,1.162942,3.350345,3.443503,3.322848
股东应占盈利/(亏损),-6.931605,-53.834,-37.018668,-24.109394,-12.14396,-109.609323,-34.209944,-25.428189
股息,,,,,,,,
除税及股息后盈利/(亏损),-6.931605,-53.834,-37.018668,-24.109394,-12.14396,-109.609323,-34.209944,-25.428189
基本每股盈利(仙),-0.470000,-3.810000,-2.640000,-1.720000,-0.870000,-8.300000,-2.440000,-1.810000
摊薄每股盈利(仙),-0.470000,-3.810000,-2.640000,-1.720000,-0.870000,-8.300000,-2.440000,-1.810000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-79.715549,-355.633,-225.199859,-159.732217,-81.722157,-384.321856,-295.706371,-214.453181
折旧,--,-4.087,-5.548744,-3.620953,--,-4.495908,-6.231818,-3.567156
销售及分销费用,-2.541929,-9.711,-7.344287,-5.027449,-2.541759,-13.433994,-10.516674,-7.461485
一般及行政费用,-9.914728,-48.818,-34.518782,-23.1896,-12.362181,-51.946988,-36.042288,-21.999072
利息费用/融资成本,-6.037433,-28.988,-27.428095,-16.647348,-7.898292,-36.238655,-21.777471,-15.595012
毛利,13.334162,49.018,37.003106,24.128063,12.582227,58.478053,35.879828,23.133843
经营盈利,-5.093857,-51.45,-33.920624,-22.008621,-10.953255,-85.409602,-32.388578,-21.853699
应占联营公司盈利,--,2.104,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
