报告期,2017-12-31,2016-12-31,2015-12-31
报表类型,年报,年报,年报
经营业务所得之现金流入净额,1.085,9.632,12.77
投资活动之现金流入净额,-3.277,1.665,-2.323
融资活动之现金流入净额,-9.64,-4.222,-7.78
现金及现金等价物增加,-11.832,7.075,2.667
会计年初之现金及现金等价物,24.543,17.533,14.884
会计年终之现金及现金等价物,12.746,24.543,17.533
外汇兑换率变动之影响,0.035,-0.065,-0.018
购置固定资产款项,-3.685,-1.182,-2.547
币种,港币,港币,港币
