报告期,2016-12-31,2015-12-31,2014-12-31
报表类型,年报,年报,年报
经营业务所得之现金流入净额,109.716,171.069,250.558
投资活动之现金流入净额,-317.984,-35.161,60.558
融资活动之现金流入净额,28.3,-139.334,-77.555
现金及现金等价物增加,-179.968,-3.426,233.561
会计年初之现金及现金等价物,526.915,530.341,296.78
会计年终之现金及现金等价物,348.341,526.915,530.341
外汇兑换率变动之影响,1.394,--,--
购置固定资产款项,-2.643,-2.101,-22.752
币种,人民币,人民币,人民币
