报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-06-30,2013-06-30
报表类型,年报,中报,年报,中报,年报,中报,中报,中报
经营业务所得之现金流入净额,-150.715,-44.817,-71.317,-48.27,-45.147,-5.74,-7.009,26.333
投资活动之现金流入净额,-38.412,-55.273,-27.162,-23.506,57.394,73.265,22.053,-4.364
融资活动之现金流入净额,512.061,522.808,-13.623,-3.715,175.436,199.186,-47.536,-30.535
现金及现金等价物增加,322.934,422.718,-112.102,-75.491,187.683,266.711,-32.492,-8.566
会计年初之现金及现金等价物,90.002,90.002,195.632,195.632,6.858,6.858,57.902,61.872
会计年终之现金及现金等价物,392.994,506.454,90.002,123.215,195.632,273.569,25.41,53.306
外汇兑换率变动之影响,-19.942,-6.266,6.472,3.074,1.091,--,--,--
购置固定资产款项,-9.067,-5.612,-30.006,-23.526,-65.309,-38.767,-2.053,-36.701
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
