报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,三季报,中报,一季报,年报,三季报,中报,一季报,年报
营业额,30.404,19.73,11.842,75.505,55.228,30,12.551,33.774
除税前盈利/(亏损),-50.709,-35.888,-24.482,-86.919,-50.079,-35.836,-15.035,-55.656
税项,-0.236,-0.122,-0.06,-0.681,-1.308,-0.962,-0.46,-0.728
除税后盈利/(亏损),-28.582,-13.647,-24.542,-87.6,-51.387,-36.798,-15.495,-56.384
少数股东权益,-0.678,-0.661,-0.73,-1.154,-1.093,-0.81,-0.713,-0.842
股东应占盈利/(亏损),-27.904,-12.986,-23.812,-86.446,-50.294,-35.988,-14.782,-55.542
股息,,,,,,,,
除税及股息后盈利/(亏损),-27.904,-12.986,-23.812,-86.446,-50.294,-35.988,-14.782,-55.542
基本每股盈利(仙),-0.700000,-0.340000,-1.020000,-6.560000,-3.970000,-2.840000,-1.170000,-10.010000
摊薄每股盈利(仙),-0.700000,-0.340000,-1.020000,-6.560000,-3.970000,-2.840000,-1.170000,-10.010000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-8.038,-5.875,-6.77,-52.68,-37.694,-18.344,-6.176,-23.162
折旧,--,-1.664,--,-3.089,--,-1.485,--,-0.819
销售及分销费用,-10.695,-7.938,-6.175,-23.404,-12.817,-11.251,-4.384,-2.723
一般及行政费用,-40.561,-26.913,-18.387,-50.994,-40.112,-27.426,-13.421,-39.408
利息费用/融资成本,-21.948,-14.792,-5.622,-20.593,-14.944,-9.037,-3.729,-10.459
毛利,22.366,13.855,5.072,22.825,17.534,11.656,6.375,10.612
经营盈利,-50.709,-35.888,-24.482,-86.919,-50.079,-35.836,-15.035,-55.656
应占联营公司盈利,-0.144,-0.159,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
