报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,94734,48847,72863,32526,80095,32596,110508,55829
投资活动之现金流入净额,-64411,-45090,-27953,-5439,-76495,-40368,-90177,-43890
融资活动之现金流入净额,-31271,-3319,-43240,-11100,-6893,10862,-19486,-775
现金及现金等价物增加,-948,438,1670,15987,-3293,3090,845,11164
会计年初之现金及现金等价物,13735,13735,11867,11867,14918,14918,14318,14318
会计年终之现金及现金等价物,12572,14059,13735,28026,11867,17891,14918,25559
外汇兑换率变动之影响,-215,-114,198,172,242,-117,-245,77
购置固定资产款项,-47734,-20737,-51347,-20218,-67674,-33394,-95673,-46179
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
