报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,23682.177,9374.718,21017.236,8393.529,20757.364,10135.12,23007.745,11089.918
除税前盈利/(亏损),2252.891,830.654,2783.93,1063.603,2776.763,1250.087,2738.144,1484.923
税项,-538.396,-219.961,-674.14,-259.435,-722.591,-312.894,-641.909,-398.686
除税后盈利/(亏损),1714.495,610.693,2109.79,804.168,2054.172,937.193,2096.235,1086.237
少数股东权益,3.292,0.731,3.269,3.808,2.397,0.116,-0.683,-1.389
股东应占盈利/(亏损),1711.203,609.962,2106.521,800.36,2051.775,937.077,2096.918,1087.626
股息,684.45363,,842.46794,,820.602,,838.755,
除税及股息后盈利/(亏损),1026.74937,609.962,1264.05306,800.36,1231.173,937.077,1258.163,1087.626
基本每股盈利(仙),41.000000,15.000000,51.000000,19.000000,50.000000,23.000000,51.000000,26.000000
摊薄每股盈利(仙),41.000000,15.000000,51.000000,19.000000,50.000000,23.000000,51.000000,26.000000
每股股息(仙),16.590000,--,20.420000,--,19.890000,--,20.330000,--
销售成本,-18967.182,-7806.034,-17473.045,-7182.684,-17366.556,-8542.481,-19257.365,-8964.291
折旧,-76.798,-37.494,-79.32,-24.386,-48.78,-22.808,-36.758,-17.848
销售及分销费用,-1026.251,-369.67,-1103.944,-403.447,-1128.64,-411.782,-1115.853,-577.095
一般及行政费用,-831.013,-345.349,-725.366,-312.829,-615.487,-316.889,-533.551,-252.435
利息费用/融资成本,-977.121,-259.217,-46.905,-35.079,-43.498,-22.835,-50.61,-15.463
毛利,4714.995,1568.684,3544.191,1210.845,3390.808,1592.639,3750.38,2125.627
经营盈利,2847.891,906.844,1567.115,530.859,1576.848,906.529,2071.002,1045.15
应占联营公司盈利,37.093,11.636,1.637,5.735,--,-0.083,--,-0.033
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
