报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
非流动资产,6755.104,6392.369,6473.82,5355.151,4622.087,3624.001,2589.035,2552.52
流动资产,2820.553,3050.174,2117.005,2323.979,2301.531,2582.444,3102.311,2846.699
流动负债,2128.928,2225.287,2395.988,1913.998,1940.834,1417.847,1584.752,1661.043
净流动资产/(负债),691.625,824.887,-278.983,409.981,360.697,1164.597,1517.559,1185.656
非流动负债,1661.703,1639.83,378.82,250.234,335.368,594.811,1.638,1.578
少数股东权益 - (借)/贷,3.612,3.151,3.636,-1.851,-1.522,-0.283,-3.259,-1.293
净资产/(负债),5785.026,5577.426,5816.017,5514.898,4647.416,4193.787,4104.956,3736.598
已发行股本,9.145,8.873,8.847,8.602,8,7.998,7.58,6.886
储备,5772.269,5565.402,5803.534,5508.147,4640.938,4186.072,4100.635,3731.005
股东权益/(亏损),5781.414,5574.275,5812.381,5516.749,4648.938,4194.07,4108.215,3737.891
无形资产(非流动资产),--,--,--,--,--,--,--,--
物业、厂房及设备(非流动资产),1836.476,1554.409,1521.454,1469.212,742.073,687.219,627.429,612.107
附属公司权益(非流动资产),--,--,--,--,79,--,--,--
联营公司权益 (非流动资产),2330.711,2003.907,2782.306,2361.8,2223.664,1277.892,880.195,688.399
其他投资(非流动资产),121.218,255.02,293.031,241.338,245.034,314.754,271.458,497.095
应收账款(流动资产),2.562,2.87,3.098,2.219,1.274,2.231,1.073,0.308
存货(流动资产),770.112,732.141,686.171,400.831,188.515,183.88,1254.57,1157.755
现金及银行结存(流动资产),1303.174,1728.748,478.04,615.357,474.626,318.363,553.674,470.75
应付帐款(流动负债),2.507,1.716,2.349,3.281,2.676,2.647,0.284,
银行贷款(流动负债),1341.129,1464.526,977.252,807.535,475.768,393.409,261.82,229.159
非流动银行贷款,134.262,124.154,378.642,250,150,150,--,--
总资产,9575.657,9442.543,8590.825,7679.13,6923.618,6206.445,5691.346,5399.219
总负债,3790.631,3865.117,2774.808,2164.232,2276.202,2012.658,1586.39,1662.621
股份数目(香港),914476459股,887246135股,884758073股,860193860股,800021845股,799784845股,758023500股,688632758股
币种,港币,港币,港币,港币,港币,港币,港币,港币
