报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,87856.153,44431.08,89162.506,40764.39,82548.235,39207.689,93238.734,44964.455
除税前盈利/(亏损),1862.451,1533.88,1784.764,-288.926,-53.812,-148.897,-338.247,-467.435
税项,-243.849,-326.721,-252.927,-3.469,-323.483,-73.369,-310.335,-130.354
除税后盈利/(亏损),3377.482,1207.159,1531.837,-292.395,-377.295,-222.266,-648.582,-597.789
少数股东权益,335.159,148.139,112.692,-69.106,-44.565,46.929,126.821,-307.634
股东应占盈利/(亏损),3042.323,1059.02,1419.145,-223.289,-332.73,-269.195,-775.403,-290.155
股息,1307.22,209.995,283.494,,,,,
除税及股息后盈利/(亏损),1735.103,849.025,1135.651,-223.289,-332.73,-269.195,-775.403,-290.155
基本每股盈利(仙),57.950000,20.170000,27.030000,-4.250000,-6.340000,-5.130000,-14.770000,-5.530000
摊薄每股盈利(仙),57.870000,20.120000,27.030000,-4.250000,-6.340000,-5.130000,-14.770000,-5.530000
每股股息(仙),24.900000,4.000000,5.400000,--,--,--,--,--
销售成本,-81476.703,-40795.373,-82919.472,-39001.908,-78261.798,-36951.517,-88909.576,-43284.024
折旧,-970.936,-732.049,-1514.67,-771.652,-1626.262,-828.673,-1601.911,-790.86
销售及分销费用,-2857.852,-1689.076,-3106.856,-1454.01,-2881.324,-1397.481,-3318.183,-1486.027
一般及行政费用,-1795.2,-1120.614,-2115.066,-925.351,-1963.291,-942.148,-1971.314,-796.905
利息费用/融资成本,-630.649,-329.956,-721.343,-364.239,-685.723,-337.159,-650.467,-299.732
毛利,6379.45,3635.707,6243.034,1762.482,4286.437,2256.172,4329.158,1680.431
经营盈利,1862.451,1533.88,1784.764,-288.926,-53.812,-148.897,-338.247,-467.435
应占联营公司盈利,204.007,119.035,296.036,73.379,162.323,46.275,14.796,31.867
币种,港币,港币,港币,港币,港币,港币,港币,港币
