报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,1292.5088315,6673.999,4777.549706260001,3037.528,1520.5897508399999,6664.785,4892.33658211,3234.8
除税前盈利/(亏损),223.19835412999998,888.184,741.71197421,486.157,208.01743293,799.444,599.9993769,447.085
税项,-44.521074119999994,-134.155,-179.07416614,-77.223,-55.10249083,-365.925,-181.62438744,-172.533
除税后盈利/(亏损),178.67728001,754.029,562.63780807,408.934,152.9149421,433.519,418.37498946,274.552
少数股东权益,44.913221549999996,110.078,136.6743054,12.293,32.92261152,80.197,83.64491677,19.995
股东应占盈利/(亏损),133.76405846,643.951,425.96350267,396.641,119.99233058,353.322,334.73007269,254.557
股息,,193.242,,,,118.633,,
除税及股息后盈利/(亏损),133.76405846,450.709,425.96350267,396.641,119.99233058,234.689,334.73007269,254.557
基本每股盈利(仙),4.000000,20.000000,13.000000,13.000000,4.000000,12.000000,,9.000000
摊薄每股盈利(仙),--,20.000000,--,13.000000,--,12.000000,--,9.000000
每股股息(仙),--,6.000000,--,--,--,4.000000,--,--
销售成本,-715.068517,-4039.47,-2816.45269496,-1696.62,-942.42644214,-3935.465,-2855.05710544,-1826.188
折旧,--,-819.56,--,-478.804,--,-761.452,--,-406.902
销售及分销费用,-11.29241993,-44.806,-35.25889297,-20.273,-10.07431713,-71.72,-57.78611002,-44.526
一般及行政费用,-193.94642073,-893.85,-649.6225325,-512.188,-251.26826175,-1054.665,-774.82131077,-432.72
利息费用/融资成本,-156.86899328,-432.974,-442.06703154,-198.113,-136.96622041,-465.083,-394.43769399,-193.741
毛利,539.9455767999999,2634.529,1822.5528024300002,1340.908,546.7684891900001,2729.32,1952.26107284,1408.612
经营盈利,222.53984597,888.184,719.0383877,486.157,201.81179285,799.444,576.70295272,447.085
应占联营公司盈利,--,4.274,--,2.211,--,7.622,--,4.1
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
