报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,4337.005022,16812.679,12017.321796,7951.786,3669.495438,15917.027,12029.681726,8182.501
除税前盈利/(亏损),757.784334,2802.227,2692.838848,1901.542,660.862286,3156.489,2835.52246,2265.298
税项,-51.889478,-336.723,-309.605146,-211.313,-66.359779,-533.518,-522.04419,-397.125
除税后盈利/(亏损),705.894856,2465.504,2383.233702,1690.229,594.502507,2622.971,2313.47827,1868.173
少数股东权益,46.604594,348.461,342.823452,238.162,87.122013,599.945,539.937767,422.401
股东应占盈利/(亏损),659.290262,2117.043,2040.41025,1452.067,507.380494,2023.026,1773.540503,1445.772
股息,,467.483,,,,428.806,,
除税及股息后盈利/(亏损),659.290262,1649.56,2040.41025,1452.067,507.380494,1594.22,1773.540503,1445.772
基本每股盈利(仙),,23.620000,,16.590000,,22.690000,,16.510000
摊薄每股盈利(仙),--,23.620000,--,16.590000,--,22.690000,--,16.510000
每股股息(仙),--,5.560000,--,--,--,5.100000,--,--
销售成本,-2810.823234,-4751.417,-7195.479311,-1938.737,-2289.060805,-3487.084,-6614.210895,-1614.28
折旧,--,-4268.921,--,-2090.652,--,-3955.132,--,-1929.559
销售及分销费用,--,--,-0.119076,--,-0.062418,--,-0.09968,--
一般及行政费用,-229.051544,-512.255,-786.819517,-192.254,-242.474418,-511.569,-719.333153,-210.069
利息费用/融资成本,-732.185676,-2910.317,-2133.37007,-1428.234,-242.474418,-2904.504,-2212.619257,-1480.426
毛利,1526.181788,12061.262,4666.804632,6013.049,1380.434633,12429.943,5326.13542,6568.221
经营盈利,753.173853,4860.726,2634.567822,2846.254,623.923894,5350.99,2778.414335,3406.523
应占联营公司盈利,--,741.963,--,431.883,--,630.166,--,302.571
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
