报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,1159.143,588.718,995.476,345.869,687.043,166.642,-394.799,-319.249
投资活动之现金流入净额,-342.516,-168.515,-320.306,-183.803,-362.745,-138.118,-334.082,-125.123
融资活动之现金流入净额,-232.493,-6.524,-509.027,-405.7,636.375,699.2,475.117,71.35
现金及现金等价物增加,584.134,413.679,166.143,-243.634,960.673,727.724,-253.764,-373.022
会计年初之现金及现金等价物,1953.588,1953.588,1784.951,1784.996,854.693,1031.386,1280.684,1280.684
会计年终之现金及现金等价物,2529.222,2364.51,1953.588,1544.57,1812.572,1756.856,1031.386,909.304
外汇兑换率变动之影响,-8.5,-2.757,2.494,3.208,-2.794,-2.254,4.466,1.642
购置固定资产款项,-389.37,-148.795,-382.944,-168.576,-311.22,-106.758,-242.459,-85.371
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
