报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31
报表类型,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,24.359,22.97,39.696,9.523,36.414
投资活动之现金流入净额,-61.434,-39.163,-32.992,-19.408,-26.753
融资活动之现金流入净额,0.325,0,0.301,0,52.098
现金及现金等价物增加,-36.75,-16.193,7.005,-9.885,61.759
会计年初之现金及现金等价物,79.205,79.205,72.466,72.466,11.274
会计年终之现金及现金等价物,42.135,63.532,79.205,62.581,72.466
外汇兑换率变动之影响,-0.32,0.52,-0.266,--,-0.567
购置固定资产款项,-66.413,-33.575,-33.058,-19.269,-24.199
币种,港币,港币,港币,港币,港币
