报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,16778.04540953,30929.42069872,14794.24511885,25097.22454275,11815.909,23794.457,11390.242,20500.705
除税前盈利/(亏损),224.06409361000001,657.16914095,230.27010936000002,307.86014143,142.292,364.879,222.966,778.094
税项,-75.96619039,-165.57530009,-114.32080508,-224.57214572,-135.417,-230.713,-86.733,-152.488
除税后盈利/(亏损),148.09790322,491.59384086,115.94930428,83.28799570999999,6.875,134.166,136.233,625.606
少数股东权益,23.50427877,78.31114846999999,-14.38782823,-112.92353214,-89.188,-432.244,-3.869,-80.207
股东应占盈利/(亏损),124.59362445000001,413.28269238999997,130.33713251,196.21152784999998,96.063,566.41,140.102,705.813
股息,,41.30418,,20.65209,,55.072,,110.144
除税及股息后盈利/(亏损),124.59362445000001,371.97851239,130.33713251,175.55943785,96.063,511.338,140.102,595.669
基本每股盈利(仙),9.000000,30.020000,9.000000,14.250000,6.980000,41.100000,10.180000,51.300000
摊薄每股盈利(仙),9.000000,30.020000,9.000000,14.250000,6.980000,41.100000,10.180000,51.300000
每股股息(仙),--,3.000000,--,1.500000,--,4.000000,--,8.000000
销售成本,-14668.84025436,-26626.87525392,-13007.44706066,-21770.59389729,-10484.04,-20653.741,-9558.654,-16179.823
折旧,-340.70893194999996,-690.0168872,-351.11460093,-706.52391601,-351.54,-694.329,-343.247,-666.588
销售及分销费用,-246.38016772,-638.2338919700001,-262.55726769,-678.7972534099999,-235.151,-572.051,-216.828,-528.425
一般及行政费用,-823.78146139,-1840.7487675,-835.88478787,-1847.56101451,-1317.486,-3296.586,-1308.58,-3066.749
利息费用/融资成本,-129.82380658,-279.97626124,-125.79227333,-312.05287675,-156.979,-300.01,-149.491,-228.478
毛利,2109.20515517,4301.19564725,1737.35789624,3288.92277858,1331.869,3140.716,1831.588,4320.882
经营盈利,309.43496504,701.4610627100001,166.1553299,279.06358211,142.292,364.879,222.966,778.094
应占联营公司盈利,20.08921832,1.7835713999999998,-11.219150710000001,9.68237819,4.146,31.217,9.321,28.98
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
