报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,1948.76941178,35677.022,19255.44517641,17697.397,2246.03724562,34999.764,19791.0870438,17394.699
除税前盈利/(亏损),2601.80248585,12889.397,8987.538131700001,5810.403,3275.6499034000003,11161.727,8479.31409147,5494.816
税项,-609.90763954,-3013.794,-2047.4685966400002,-1293.469,-684.96321667,-2231.209,-1491.97970755,-829.107
除税后盈利/(亏损),1991.89484631,9875.603,6940.069535060001,4516.934,2590.68668673,8930.518,6987.33438392,4665.709
少数股东权益,259.79019954,1257.18,794.80543773,493.456,350.52223145,887.184,622.9277294,401.409
股东应占盈利/(亏损),1732.10464677,8618.423,6145.26409733,4023.478,2240.1644552800003,8043.334,6364.40665452,4264.3
股息,,2645.391,,,,2530.374,,
除税及股息后盈利/(亏损),1732.10464677,5973.032,6145.26409733,4023.478,2240.1644552800003,5512.96,6364.40665452,4264.3
基本每股盈利(仙),15.000000,75.000000,53.000000,35.000000,19.000000,70.000000,55.000000,37.000000
摊薄每股盈利(仙),15.000000,74.000000,53.000000,35.000000,19.000000,70.000000,55.000000,37.000000
每股股息(仙),--,23.000000,--,--,--,22.000000,--,--
销售成本,--,--,--,--,--,--,--,--
折旧,--,-340.756,--,-152.801,--,-281.943,--,-137.555
销售及分销费用,--,-980.583,--,--,--,-1036.089,--,--
一般及行政费用,-2135.81632628,--,-7000.3220192399995,--,-2268.52405616,--,-6808.546684989999,--
利息费用/融资成本,--,-11458.392,--,-5732.732,--,-12340.937,--,-6505.068
毛利,1948.76941178,35677.022,19255.44517641,17697.397,2246.03724562,34999.764,19339.21570004,17394.699
经营盈利,2303.93636296,12889.397,8522.60135741,5810.403,2872.63753181,11161.727,8045.5016891099995,5494.816
应占联营公司盈利,59.290663439999996,708.487,--,260.055,180.19164547999998,200.435,190.12242432,132.15
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
