报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31
报表类型,年报,中报,年报,中报,年报,中报,年报,年报
经营业务所得之现金流入净额,1681.746,1114.131,1022.554,308.513,-432.489,-52.544,-809.77,-371.344
投资活动之现金流入净额,-99.079,-85.946,-87.624,11.004,44.275,0.027,0.302,20.639
融资活动之现金流入净额,-1121.784,-1117.498,-635.314,-371.348,395.51,34.527,801.166,390.68
现金及现金等价物增加,460.883,-89.313,299.616,-51.831,7.296,-17.99,-8.302,39.975
会计年初之现金及现金等价物,451.182,451.182,142.991,142.991,135.695,135.695,143.997,104.022
会计年终之现金及现金等价物,896.833,354.909,451.182,91.16,142.991,117.705,135.695,143.997
外汇兑换率变动之影响,-15.232,-6.96,8.575,--,--,--,--,--
购置固定资产款项,-0.039,-0.032,-0.179,-0.131,-2.621,-0.135,-0.944,-1.893
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
